fitness:-20486.000000  angle:-31.610004  fitness:-21027.000000  angle:-31.610004  fitness:-25038.000000  angle:0.056307  fitness:-26375.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-25038.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-26375.000000  angle:0.056307  fitness:-19033.000000  angle:-31.610004  fitness:-20241.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-19201.000000  angle:-31.610004  fitness:-20241.000000  angle:-31.610004  fitness:-19479.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-25038.000000  angle:0.056307  fitness:-23368.000000  angle:39.723655  fitness:-25015.000000  angle:0.056307  
fitness:-25015.000000  angle:0.056307  fitness:-19594.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-20241.000000  angle:-31.610004  fitness:-19201.000000  angle:-31.610004  fitness:-26375.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-26401.000000  angle:0.056307  fitness:-23313.000000  angle:22.035127  fitness:-19033.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-26401.000000  angle:0.056307  fitness:-19201.000000  angle:-31.610004  fitness:-20241.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-19594.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-21027.000000  angle:-31.610004  
fitness:-21027.000000  angle:-31.610004  fitness:-25015.000000  angle:0.056307  fitness:-24699.000000  angle:-9.394971  fitness:-24720.000000  angle:0.056307  fitness:-26401.000000  angle:0.056307  fitness:-19594.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-26401.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-26375.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-22579.000000  angle:22.035127  fitness:-25041.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-26761.000000  angle:22.035127  
fitness:-24720.000000  angle:0.056307  fitness:-19479.000000  angle:-31.610004  fitness:-19437.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-20224.000000  angle:-31.610004  fitness:-19594.000000  angle:-31.610004  fitness:-23313.000000  angle:22.035127  fitness:-25015.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-25936.000000  angle:30.623951  fitness:-26375.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-23460.000000  angle:16.258889  fitness:-26401.000000  angle:0.056307  fitness:-24699.000000  angle:-9.394971  fitness:-25015.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-23313.000000  angle:22.035127  fitness:-20486.000000  angle:-31.610004  
fitness:-25015.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-23179.000000  angle:23.919340  fitness:-24720.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-19437.000000  angle:-31.610004  fitness:-24101.000000  angle:13.995636  fitness:-26375.000000  angle:0.056307  fitness:-25015.000000  angle:0.056307  fitness:-25015.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-20241.000000  angle:-31.610004  fitness:-25018.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-25015.000000  angle:0.056307  fitness:-23313.000000  angle:22.035127  fitness:-22672.000000  angle:22.035127  fitness:-23748.000000  angle:16.258889  fitness:-22295.000000  angle:29.258858  
fitness:-25015.000000  angle:0.056307  fitness:-23748.000000  angle:16.258889  fitness:-20486.000000  angle:-31.610004  fitness:-22672.000000  angle:22.035127  fitness:-23748.000000  angle:16.258889  fitness:-23748.000000  angle:16.258889  fitness:-20224.000000  angle:-31.610004  fitness:-26598.000000  angle:29.258858  fitness:-24101.000000  angle:13.995636  fitness:-22749.000000  angle:30.236671  fitness:-24720.000000  angle:0.056307  fitness:-24720.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-26373.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-25427.000000  angle:16.258889  fitness:-22295.000000  angle:29.258858  fitness:-20486.000000  angle:-31.610004  
fitness:-23697.000000  angle:43.945280  fitness:-22749.000000  angle:30.236671  fitness:-23748.000000  angle:16.258889  fitness:-22749.000000  angle:30.236671  fitness:-25427.000000  angle:16.258889  fitness:-24720.000000  angle:0.056307  fitness:-24518.000000  angle:30.236671  fitness:-23748.000000  angle:16.258889  fitness:-23748.000000  angle:16.258889  fitness:-20486.000000  angle:-31.610004  fitness:-20241.000000  angle:-31.610004  fitness:-25018.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-23372.000000  angle:16.258889  fitness:-23748.000000  angle:16.258889  fitness:-24720.000000  angle:0.056307  fitness:-23748.000000  angle:16.258889  fitness:-24720.000000  angle:0.056307  fitness:-24101.000000  angle:13.995636  fitness:-20601.000000  angle:-31.610004  
fitness:-24068.000000  angle:16.258889  fitness:-22749.000000  angle:30.236671  fitness:-24055.000000  angle:43.945280  fitness:-25018.000000  angle:0.056307  fitness:-22749.000000  angle:30.236671  fitness:-22749.000000  angle:30.236671  fitness:-24720.000000  angle:0.056307  fitness:-23748.000000  angle:16.258889  fitness:-20486.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-23372.000000  angle:16.258889  fitness:-24720.000000  angle:0.056307  fitness:-25018.000000  angle:0.056307  fitness:-23372.000000  angle:16.258889  fitness:-25018.000000  angle:0.056307  fitness:-24055.000000  angle:43.945280  fitness:-20224.000000  angle:-31.610004  fitness:-23748.000000  angle:16.258889  fitness:-23748.000000  angle:16.258889  fitness:-23748.000000  angle:16.258889  
fitness:-27120.000000  angle:16.258889  fitness:-22645.000000  angle:-15.050356  fitness:-20486.000000  angle:-31.610004  fitness:-23748.000000  angle:16.258889  fitness:-26440.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-23372.000000  angle:16.258889  fitness:-23748.000000  angle:16.258889  fitness:-24900.000000  angle:3.030946  fitness:-24055.000000  angle:43.945280  fitness:-24942.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-25018.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-22749.000000  angle:30.236671  fitness:-23697.000000  angle:43.945280  fitness:-22749.000000  angle:30.236671  fitness:-20486.000000  angle:-31.610004  fitness:-24055.000000  angle:43.945280  
fitness:-23697.000000  angle:43.945280  fitness:-20486.000000  angle:-31.610004  fitness:-23372.000000  angle:16.258889  fitness:-24789.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-20486.000000  angle:-31.610004  fitness:-23748.000000  angle:16.258889  fitness:-20486.000000  angle:-31.610004  fitness:-26440.000000  angle:0.056307  fitness:-20224.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-20486.000000  angle:-31.610004  fitness:-24720.000000  angle:0.056307  fitness:-23697.000000  angle:43.945280  fitness:-20486.000000  angle:-31.610004  fitness:-20224.000000  angle:-31.610004  fitness:-23748.000000  angle:16.258889  fitness:-22749.000000  angle:30.236671  fitness:-20224.000000  angle:-31.610004  

-----------------------END------------------------
